GivenName	Surname	Birthday	twostephash	uid
Stephen	Layton	7/7/1982	{1654275, 144388, 1745932, 390163, 1083924, 1024533, 1858581, 193560, 1625117, 350752, 1252384, 1118755, 383012, 1109039, 1767984, 1749553, 1093682, 392246, 1010742, 285240, 1548345, 14394, 69179, 1687619, 1136714, 191052, 632398, 345172, 451670, 623704, 1921624, 312922, 1124955, 984156, 395357, 1030237, 234591, 1765468, 1675361, 1907297, 1980512, 1018470, 75368, 1064041, 1412713, 596075, 1529960, 125041, 1708149, 1367674, 493690, 705150, 835204, 1307781, 1091718, 957063, 1556618, 1559182, 446107, 555676, 556701, 629406, 1379489, 1146019, 518823, 211116, 2222, 480438, 1990327, 1478328, 1159866, 1150652, 123074, 1130690, 1361093, 961737, 1278153, 1255628, 2023123, 2019548, 1224414, 794850, 38627, 1631460, 402152, 1498346, 691949, 1729773, 25328, 1371376, 134386, 2031344, 1393398, 841975, 435960, 1416951, 1965817, 798459, 301830, 982281, 1644297, 1968395, 608529, 943891, 473365, 467224, 157466, 635165, 676639, 1814303, 35107, 572207, 1115952, 656690, 1897780, 385845, 501560, 1684283, 382269, 105279, 2007372, 189261, 1853263, 722256, 778066, 503635, 1088854, 432985, 2017115, 573790, 1121631, 505699, 625519, 1387894, 360824, 970108, 1735554, 1045892, 439689, 1536905, 1320331, 1568649, 218514, 1579924, 811420, 784290, 733101, 1770416, 1497522, 2017715, 1073591, 348600, 1975740, 889790, 1009605, 699849, 1470409, 1836499, 520155, 1846747, 1419741, 323040, 1543649, 1069539, 934887, 610792, 861162, 150507, 678381, 1235447, 60920, 2003449}	97705
Melissa	Waddy	11/4/1940	{755203, 1601541, 98310, 1722375, 1686538, 1198091, 1049619, 306710, 1545246, 1252384, 679462, 292394, 132142, 285240, 1031737, 1885243, 601663, 1847874, 620099, 1245764, 1628227, 1951306, 2008652, 555087, 821840, 3157, 1739862, 1213529, 312922, 818267, 597084, 1096797, 1114204, 1294432, 1505377, 1354854, 1908326, 1529960, 1497198, 2001007, 441462, 1573495, 987768, 1824385, 323721, 582797, 1180302, 21647, 1798803, 1961620, 1827990, 1431703, 1509528, 47771, 998045, 682655, 1201315, 130212, 1581733, 518823, 429225, 753840, 1645233, 501944, 1298108, 69308, 650429, 1128636, 489663, 1153214, 508101, 1420999, 71368, 112330, 208076, 113359, 25297, 430293, 1224414, 1058015, 1241310, 952545, 1461473, 1150691, 2024162, 228583, 172779, 1296629, 861944, 706810, 798459, 1393402, 543997, 1902336, 968451, 301830, 824070, 1519366, 1954571, 1959417, 526096, 1660177, 1666833, 332567, 443163, 1796896, 1561891, 1340196, 1998628, 1308969, 1655602, 272184, 1731385, 1003835, 380222, 1398590, 444225, 977732, 534341, 264008, 315213, 302932, 310619, 1117023, 293730, 300390, 507243, 875883, 1367917, 16238, 1345390, 1012592, 1929584, 808821, 1387894, 1290617, 840573, 1735554, 2020226, 1328005, 1922953, 1320331, 735628, 1439633, 218514, 984981, 723350, 1232278, 1034650, 1109915, 1572763, 193443, 880547, 160681, 402864, 1610673, 683954, 793525, 618426, 889790, 1426879, 1710018, 1728967, 36298, 1812429, 1836499, 93141, 768982, 1419741, 463838, 1281504, 119782, 887783, 1741289, 1147370, 1488878, 1594352, 545268, 2003449, 728570}	43677
Victoria	Simmons	9/4/1984	{707585, 459782, 173575, 1198091, 568848, 390163, 397331, 1499156, 1588759, 2000408, 370716, 350752, 590881, 982560, 794659, 1252384, 202277, 1533984, 1308713, 916522, 689711, 105522, 184373, 1010742, 285240, 1220664, 14394, 242746, 1646656, 1849410, 531524, 191052, 651852, 634446, 555599, 1797711, 2008652, 664659, 3157, 623704, 312922, 1110108, 395357, 1765468, 1918556, 1675361, 967267, 1354854, 1529960, 1497198, 1261168, 1730673, 1708149, 500854, 1056375, 1291894, 1215101, 1824385, 1980547, 1571972, 957063, 1566865, 1771156, 58517, 1897620, 1870491, 39072, 1146019, 130212, 518823, 510633, 548521, 1031851, 1090222, 1370286, 69308, 1150652, 59584, 1417924, 1983174, 71368, 574664, 443082, 1082057, 1278153, 1314509, 1358028, 2023123, 1916120, 2009820, 132321, 228583, 1626344, 1281258, 1807598, 756466, 798459, 1795323, 543997, 120062, 1698046, 1884926, 617732, 301830, 665353, 1119499, 502541, 609554, 943891, 1321751, 170264, 711960, 193818, 567582, 1550623, 831780, 1351461, 369446, 343848, 1732906, 572207, 656690, 1865529, 382269, 380222, 359743, 1626952, 973132, 189261, 315213, 819535, 1877328, 842581, 1005398, 1390421, 1478486, 327004, 1297245, 1377116, 505699, 1258855, 1970023, 1257321, 4974, 1790320, 626033, 407413, 1387894, 104319, 1735554, 102280, 1922953, 1320331, 386956, 1323917, 431502, 13714, 723350, 94618, 1473437, 28575, 1947556, 384934, 637863, 269224, 1597869, 1821103, 1296304, 1189297, 1135539, 1097144, 618426, 117693, 889790, 908734, 1365951, 1225665, 1855422, 699849, 9681, 744402, 1836499, 1565140, 1673178, 1734108, 830429, 323040, 872929, 721378, 718823, 1923562, 276463, 1270767, 774133, 1235447, 2003449, 1331196}	629
Albert	Murry	11/22/1959	{809473, 748551, 1537548, 1635854, 1553424, 87573, 1024533, 231961, 1136154, 1138718, 1429032, 1871405, 426030, 372784, 1954871, 693822, 1816127, 703039, 651329, 1064513, 1433159, 971340, 555087, 668249, 312922, 1294432, 868450, 973923, 189029, 701029, 1614951, 1529960, 1908326, 1497198, 2016369, 223859, 263795, 1034871, 1029239, 987768, 675961, 1152635, 115840, 1945216, 1058436, 1413769, 1993865, 207500, 1180302, 1781902, 2031761, 1303704, 706205, 682655, 1608867, 518823, 540328, 1909936, 501944, 1961658, 1144507, 1298108, 2042558, 451777, 971969, 2035905, 1691336, 1279177, 872655, 1556180, 142048, 2024162, 286438, 1010921, 799467, 1217776, 1531120, 544513, 911108, 301830, 699658, 985355, 672524, 1341708, 800015, 1666833, 1875217, 160536, 244505, 1175834, 1559836, 995615, 380710, 321832, 1308969, 140076, 520495, 1655602, 209716, 805173, 1252152, 260412, 1647935, 786752, 927554, 534341, 1758536, 1420617, 151891, 302932, 1330009, 1405785, 310619, 2034011, 620388, 171365, 300390, 1750889, 875883, 16238, 281460, 1387894, 842103, 1212792, 1709436, 1326463, 2006913, 1735554, 1922953, 1063307, 1320331, 1109915, 1968540, 511904, 765858, 1041319, 880553, 402864, 683954, 1271218, 123829, 709557, 738230, 93112, 330680, 1131964, 887742, 889790, 39363, 1795525, 730567, 1728967, 797641, 1149897, 1762763, 1812429, 1210833, 744402, 1836499, 458200, 1916376, 1240027, 1939420, 1148893, 773598, 1260510, 1419741, 1830367, 1395682, 1839078, 295913, 1147370, 193003, 1071088, 592373, 988662, 2003449, 1342972, 581118}	40720
Kenneth	Howard	9/18/1940	{613376, 357891, 1920015, 1672211, 1588759, 409626, 818717, 1545246, 1252384, 1271337, 292394, 392246, 1854007, 285240, 335937, 417346, 1011789, 134734, 555087, 942672, 637522, 664659, 1746518, 1921624, 1463385, 312922, 602714, 712284, 1124955, 1085537, 550502, 1529960, 1501802, 176235, 1497198, 1167986, 730739, 20599, 560759, 1686141, 1184893, 974982, 727175, 1395335, 2009222, 126090, 1317517, 1335949, 1677965, 682646, 1016986, 1258650, 1960602, 543394, 518823, 762539, 1839275, 1740973, 1118382, 1644214, 1942199, 1340602, 1514177, 58562, 1070277, 111304, 961737, 1551052, 500431, 1785554, 1618644, 130774, 142048, 1609953, 38627, 1631460, 697576, 1626344, 152815, 193264, 435960, 798459, 348413, 1902336, 968451, 1378565, 301830, 310024, 526096, 248593, 608529, 1635600, 838932, 1660177, 157466, 1769759, 1047329, 570146, 1998628, 1308969, 780076, 953132, 433966, 1058099, 1802549, 272184, 1114427, 574273, 1579845, 315719, 1305929, 1353549, 1442126, 1136976, 934226, 78168, 1330009, 323423, 26474, 1367917, 1681774, 1790320, 326513, 683890, 1387894, 1428349, 669566, 1735554, 1951619, 1328005, 1320331, 1087884, 1582476, 1432976, 135057, 180115, 1763736, 834971, 201629, 889759, 1722288, 1189297, 1610673, 298420, 121269, 793525, 1695673, 1296827, 1383359, 393158, 1094088, 36298, 818124, 865230, 507854, 615375, 9681, 1061330, 266195, 1547732, 1836499, 794076, 1419741, 1607648, 1543649, 887783, 1741289, 1147370, 1594352, 1461235, 1756663, 2003449, 728570, 656893}	39358
Lori	Smart	1/4/1939	{707585, 2018817, 459782, 1537548, 469009, 1049619, 1114645, 526870, 1252384, 689711, 886832, 1954871, 285240, 1885243, 335937, 937028, 383047, 632398, 555087, 3157, 861270, 1739862, 1213529, 312922, 1146459, 1096797, 602206, 868450, 967267, 1140838, 1354854, 1529960, 1732712, 496238, 1497198, 441462, 987768, 105599, 1824385, 1058436, 976005, 323721, 126090, 505994, 1454733, 624272, 57489, 849046, 37015, 39072, 130212, 1581733, 518823, 1703080, 1090222, 1776818, 69308, 358599, 71368, 1771721, 953034, 500431, 872655, 1242835, 1568469, 132321, 2024162, 228583, 1010921, 1302249, 404213, 798459, 543997, 1698046, 120062, 617732, 301830, 24839, 665353, 21777, 1666833, 1443100, 1559836, 1796896, 1308969, 1300267, 140076, 433966, 380222, 958271, 534341, 1485644, 315213, 1442126, 819535, 1928525, 947538, 185688, 1794907, 954721, 1258855, 1970023, 875883, 957298, 1387894, 1273207, 1408888, 1371513, 104319, 1087360, 1326463, 1735554, 1951619, 909192, 1922953, 1320331, 386956, 1717645, 193939, 723350, 834971, 550813, 509345, 1565091, 552871, 900521, 99755, 1821103, 402864, 2002352, 683954, 270774, 618426, 889790, 1426879, 1225665, 1461186, 513987, 972232, 797641, 752592, 1836499, 259541, 1858009, 1939420, 1419741, 56294, 1923562, 1197556, 2003449, 1342972}	60243
Jose	Ferguson	2/1/1996	{1319937, 15367, 101897, 996362, 1750539, 1719832, 1322521, 1454621, 1036324, 878633, 1394730, 541227, 1121324, 1269293, 1801775, 105522, 1392690, 1861172, 1954871, 758842, 1143867, 1816127, 43586, 1090626, 1339974, 520263, 1530951, 772169, 798282, 1766473, 899660, 555087, 1011281, 59986, 1510995, 1717331, 229461, 387158, 960088, 312922, 423002, 602206, 1592927, 2030690, 1018470, 1529960, 1280621, 1497198, 5232, 223859, 1404533, 1215607, 990328, 987768, 1514109, 943233, 957063, 1084552, 1413769, 1813643, 1578646, 1143447, 1556632, 1058975, 961697, 1146019, 1638053, 518823, 700586, 246456, 373945, 1194681, 1478328, 1150652, 2042558, 1156290, 890057, 1278153, 1745099, 764620, 31955, 401628, 142048, 174816, 2024162, 286438, 627953, 375041, 301830, 1177866, 531729, 711953, 1666833, 1762580, 1559322, 1008927, 468771, 1308969, 733486, 572207, 805173, 501560, 1252152, 260412, 927554, 534341, 1758536, 2023244, 464722, 1516372, 2017119, 971617, 533346, 2036584, 875883, 657261, 1853297, 1387894, 1464184, 1735554, 1513860, 282501, 1494408, 1922953, 1544077, 206226, 266648, 1466777, 222618, 147870, 1237408, 193443, 99755, 683954, 1373624, 338875, 1621947, 889790, 7615, 244160, 1920457, 934347, 1812429, 1819599, 28112, 618449, 1836499, 839125, 916444, 1419741, 1260510, 907743, 323040, 673248, 1830367, 199656, 295913, 331755, 1071088, 1182193, 1110517, 1751544, 2003449, 1487355}	20952
Aaron	Vance	6/25/1945	{1492484, 1429514, 1886732, 1527824, 748052, 1282078, 948766, 1252384, 1609247, 1098279, 456232, 292394, 236592, 277040, 105522, 285240, 2023995, 430651, 1701438, 67648, 335937, 784457, 1529930, 1882185, 555087, 1293908, 191061, 10327, 312922, 818267, 1432668, 543326, 602206, 871007, 1786464, 782434, 1432163, 1497198, 644728, 628345, 957063, 126090, 1855120, 2031761, 322194, 1087637, 1303704, 433823, 39072, 1146019, 1638053, 518823, 1618605, 1072824, 1478328, 1150652, 1446077, 202430, 1493694, 58562, 1375938, 1113798, 169673, 1278153, 411854, 500431, 1279186, 1390292, 83159, 1195228, 1010921, 1607402, 351979, 316142, 589039, 861934, 894192, 1871089, 1997554, 1296629, 1348346, 798459, 1592572, 719102, 218366, 133890, 301830, 672524, 526096, 1472274, 943891, 1134870, 858903, 160536, 157466, 682778, 643868, 329001, 1308969, 481069, 572207, 1058099, 209716, 739124, 1379126, 1580853, 501560, 1464124, 567102, 1598273, 388418, 1989954, 1047886, 1442126, 1129809, 1709907, 2008916, 255834, 199003, 249180, 1726811, 280927, 608612, 620388, 1367917, 298868, 1387894, 1735554, 1951619, 1937797, 1922953, 1063307, 1320331, 181137, 1620882, 1895828, 909717, 1822102, 436632, 834971, 123292, 335263, 528799, 1934753, 637863, 243114, 1372079, 1723823, 806321, 1610673, 296892, 889790, 1179585, 162246, 36298, 778188, 998350, 825297, 1836499, 1927637, 400857, 1418213, 1435626, 293869, 1461235, 2003449, 1406974}	52035
Philip	Turner	8/14/1939	{2018817, 1654275, 98310, 408582, 996362, 1198091, 724494, 1553424, 1083924, 910358, 1252384, 321584, 886832, 1854007, 285240, 1031737, 1448507, 1158206, 842816, 417346, 939587, 937028, 1613893, 520263, 1140807, 1815629, 134734, 555087, 805454, 203350, 1746518, 312922, 1146459, 712284, 1368155, 688738, 1372773, 732774, 1354854, 1529960, 176235, 296047, 223859, 494195, 71292, 525438, 1413769, 362125, 1335949, 730774, 1315991, 556701, 682655, 1852581, 518823, 429225, 758441, 1560747, 211116, 1332402, 1994425, 1998009, 69308, 1143997, 2042558, 1044673, 123074, 2035905, 358599, 1771721, 112330, 1242835, 1299167, 132321, 1609953, 1150691, 228583, 1789160, 1010921, 152815, 1531120, 798459, 566524, 543997, 348413, 544513, 301830, 824070, 310024, 1644297, 1646344, 1506573, 21777, 1875217, 1453850, 1358627, 683816, 1308969, 1300267, 849203, 1897780, 260412, 1494333, 1603902, 958271, 927554, 984389, 551750, 315213, 1928525, 1877328, 1837397, 649048, 790360, 564570, 482655, 954721, 293730, 1091941, 26474, 82286, 1345390, 45428, 477557, 768373, 1387894, 1058170, 1014651, 970108, 507773, 1428349, 1902975, 1735554, 1202566, 1922953, 1320331, 1717645, 2040719, 723350, 1763736, 1572763, 1305500, 201629, 1889186, 1711014, 552871, 900521, 1497522, 1103283, 298420, 330680, 1271736, 618426, 889790, 1225665, 797641, 1762763, 1812429, 752592, 1836499, 1858009, 1419741, 1220581, 1822698, 504300, 1229295, 1071088, 864753, 87027, 2003449, 1097727}	98563
Mary	Jones	12/2/1999	{1319937, 2039809, 101897, 1114645, 88097, 1748011, 1121324, 426030, 1801775, 1816127, 335937, 417346, 1064513, 1090626, 1339974, 1136714, 555087, 1510995, 861270, 1746518, 960088, 312922, 1197661, 602206, 2023519, 550502, 1529960, 496238, 1497198, 730739, 1976435, 441462, 1215607, 106109, 957063, 1084552, 126090, 505994, 891021, 1317517, 1335949, 2031761, 322194, 1303704, 1146019, 141991, 518823, 540328, 1569448, 1839275, 138930, 1523893, 246456, 1478328, 1842875, 1150652, 58562, 1278153, 500431, 236757, 1568469, 599770, 1951963, 1638112, 740578, 1162980, 286438, 659687, 1010921, 1302249, 1259, 799467, 152815, 1608435, 404213, 864503, 1019131, 549116, 301830, 708359, 310024, 672524, 524560, 531729, 943891, 160536, 244505, 140059, 1680162, 1374503, 1308969, 433966, 572207, 209716, 501560, 1252152, 1758536, 363849, 1442126, 2030941, 971617, 620388, 1730917, 1589609, 157547, 1387894, 507773, 1735554, 1951619, 634244, 1513860, 1922953, 1063307, 1439633, 266648, 834971, 1465243, 1565091, 1041319, 889790, 1920457, 328652, 1836499, 582616, 1240027, 1419741, 1260510, 1830367, 1176545, 1395682, 579555, 21989, 295913, 150507, 1110517, 1751544, 2003449}	35514
Samantha	Abel	11/24/1988	{755203, 1213958, 1440266, 1198091, 1527824, 390163, 647699, 306710, 231961, 1545246, 440352, 1252384, 1077797, 679462, 1161263, 1954871, 442423, 285240, 300089, 430651, 616509, 651329, 1245764, 1951306, 191052, 644684, 520782, 555087, 979028, 570454, 861270, 1666137, 312922, 597084, 395357, 897629, 1096797, 1294432, 1432668, 1765468, 1354854, 1908326, 360040, 1529960, 496238, 1497198, 951411, 1708149, 987768, 1353340, 105599, 32383, 1058436, 1307781, 1273480, 505994, 1984651, 2031761, 1827990, 1431703, 1303704, 204442, 706205, 39072, 1608867, 518823, 1959082, 612857, 554162, 21683, 501944, 69308, 1150652, 906430, 1298108, 1199301, 169673, 411854, 1613009, 1279186, 278228, 1556180, 1568469, 1167580, 1195228, 142048, 132321, 120036, 1503462, 228583, 1010921, 1110762, 1302249, 476909, 1904372, 404213, 1479414, 1490165, 861944, 1940724, 798459, 543997, 218366, 634623, 27904, 301830, 44811, 672524, 1341708, 1750799, 1635600, 160536, 157466, 544539, 1454367, 1047329, 321832, 329001, 1349419, 1090349, 209716, 739124, 382269, 1398590, 786752, 1989954, 534341, 264008, 1339210, 189261, 315213, 1508686, 2024272, 302932, 255834, 310619, 280927, 1216351, 1727330, 620388, 1730917, 1591142, 697703, 717672, 867176, 26474, 875883, 1918322, 808821, 1387894, 1290617, 14715, 669566, 1735554, 1937797, 1063307, 1087884, 1320331, 1210768, 984981, 723350, 1504150, 193443, 1565091, 170413, 402864, 683954, 618426, 522174, 65471, 889790, 1383359, 1280964, 1162188, 1557453, 998350, 546768, 1836499, 734165, 122841, 1922012, 1148893, 773598, 850910, 1419741, 886241, 1500136, 1147370, 678381, 1488878, 1235447, 2003449, 1521659, 313854}	32655
Virginia	Orr	7/17/1998	{1319937, 459782, 101897, 319498, 1907723, 1745932, 1328124, 840209, 390163, 397331, 87573, 1024533, 1252384, 202277, 551463, 916522, 689711, 49203, 537651, 285240, 14394, 995905, 242242, 155203, 1137220, 1506881, 1339974, 1433159, 191052, 555087, 515664, 1824848, 1510995, 451670, 312922, 1765468, 395357, 602206, 2036829, 2030690, 166501, 1529960, 596075, 1497198, 192623, 2016369, 1708149, 990328, 1110657, 1900165, 301704, 1084552, 1813643, 1838219, 1323666, 58517, 1143447, 1303704, 629406, 39072, 1492641, 518823, 700586, 1090222, 480438, 1458870, 59584, 1940673, 1417924, 890057, 1888975, 1867479, 1450208, 981217, 1271009, 1638112, 5864, 1010921, 627953, 1691377, 624376, 1380600, 798459, 1795323, 799997, 967423, 1556745, 1809163, 364306, 609554, 170264, 1196314, 29472, 462114, 1308969, 1522986, 1732906, 465202, 42813, 382269, 189261, 942926, 632150, 1005398, 1258855, 1970023, 1082223, 1151857, 504178, 956274, 281460, 896372, 463734, 1387894, 1652596, 1714553, 1956734, 104319, 1735554, 1045892, 1513860, 998283, 1582476, 179096, 266648, 94618, 328605, 1386912, 294305, 388514, 880553, 1508780, 26036, 338875, 1016763, 889790, 1225665, 1576385, 220102, 1286086, 1470409, 1920457, 744402, 1836499, 1846747, 1922012, 1569757, 530918, 1487849, 1147370, 795629, 1769968, 239606, 1235447, 2003449, 1331196}	62001
Miriam	Wheeler	1/11/1971	{332297, 996362, 306710, 1200151, 1252384, 794659, 202277, 679462, 1305637, 1743406, 564791, 442423, 285240, 1548345, 1954871, 500284, 155203, 941126, 1423437, 555087, 618064, 1620048, 387158, 1289302, 1402456, 312922, 597084, 1294432, 967267, 1140838, 1908326, 1443432, 1529960, 1497198, 223859, 233588, 951411, 987768, 32383, 1109128, 1015946, 1984651, 91793, 2025114, 706205, 518823, 906920, 1057967, 1458870, 1602231, 501944, 901816, 1298108, 668349, 613054, 2042558, 204992, 2035905, 1417924, 1351373, 1613009, 1601748, 1224414, 1104607, 1271009, 1748712, 1010921, 1259, 324332, 281842, 346866, 850162, 1736946, 1416951, 1795323, 798459, 1698046, 617732, 301830, 824070, 1313544, 665353, 1556745, 525071, 1666833, 609554, 473365, 1134870, 723226, 120091, 544539, 1196314, 179486, 1454367, 1550623, 74017, 1559322, 1617692, 1814303, 1326888, 1308969, 805173, 604475, 260412, 927554, 534341, 264008, 1806664, 973132, 942926, 819535, 408915, 302932, 1005398, 1088854, 1816921, 310619, 2017115, 1526623, 1727330, 300390, 867176, 875883, 16238, 1652596, 808821, 1387894, 1956734, 1262466, 492933, 909192, 1922953, 147850, 1038730, 1320331, 530830, 193939, 169879, 1163166, 115616, 784290, 243114, 956845, 1244589, 294831, 402864, 1821103, 683954, 832434, 1851825, 337846, 1413051, 296892, 889790, 540608, 1576385, 1066947, 1331657, 1812429, 744402, 1836499, 1898966, 811991, 984535, 1281504, 2032617, 1147370, 1923562, 678381, 1488878, 1071088, 1553905, 77298, 1769968, 839157, 2003449, 313854}	51839
Evelyn	Curry	12/6/1982	{346633, 1886732, 1553424, 1252370, 390163, 87573, 306710, 1024533, 1707033, 1118755, 679462, 922150, 426030, 206383, 1903157, 442423, 14394, 1356860, 607807, 1816127, 995905, 1064513, 520263, 1433159, 1136714, 191052, 555087, 10327, 312922, 597084, 395357, 1110108, 1765468, 875104, 1786464, 241252, 1529960, 1497198, 192623, 2016369, 502899, 951411, 2012791, 571511, 628345, 1152635, 255099, 2022535, 1813643, 207500, 1317517, 1180302, 1749139, 1961620, 858775, 1494169, 518823, 540328, 1569448, 1994425, 1648316, 202430, 1298115, 73926, 654030, 51419, 1951963, 761055, 142048, 366306, 740578, 286438, 659687, 581118, 1010921, 1498346, 799467, 1531120, 436472, 1795323, 799997, 544513, 133890, 1827585, 301830, 1875217, 401173, 244505, 1487130, 140059, 1308969, 2008363, 1655602, 1379126, 577337, 382269, 264008, 1758536, 1130826, 1696587, 189261, 1047886, 1853263, 1251152, 266578, 943444, 1056088, 2030941, 573790, 482655, 971617, 30573, 1151857, 281460, 808821, 1387894, 1466742, 1290617, 900475, 1274237, 1735554, 634244, 1536905, 1922953, 1320331, 1439633, 681364, 792468, 909717, 655767, 962456, 1822102, 1891223, 335263, 1041319, 880553, 1723823, 1406974, 330680, 1910202, 296892, 889790, 1907134, 1710018, 585669, 730567, 1728967, 1920457, 449482, 1762763, 778188, 824782, 1836499, 1030100, 400857, 1240027, 743902, 1260510, 1281504, 1830367, 1395682, 1418213, 1680358, 295913, 1147370, 1687020, 416749, 1488878, 1103858, 1235447, 2003449, 313854}	99391
