GivenName	Surname	Birthday	twostephash	uid
Tom	Harrison	2/25/1969	{1049619, 1511957, 1024533, 1719832, 1591834, 1609247, 350752, 1077797, 1394730, 1269293, 105522, 1861172, 285240, 1143867, 1816127, 67648, 335937, 995905, 520263, 1433159, 1882185, 404554, 555087, 191061, 1739862, 623704, 1884761, 312922, 543326, 602206, 1675361, 967267, 1813091, 1018470, 1529960, 1675882, 1497198, 423027, 1404533, 1149562, 258685, 1307781, 957063, 323721, 126090, 1350287, 2031761, 322194, 1087637, 1578646, 1303704, 784538, 192668, 1546400, 1146019, 1581733, 518823, 540328, 554162, 1478328, 1194681, 58562, 1156290, 1113798, 644808, 1278153, 764620, 500431, 2023123, 1390292, 142048, 188649, 1271019, 1386731, 861934, 1871089, 798459, 799997, 1698046, 1215235, 617732, 301830, 24839, 665353, 982281, 672524, 1011986, 943891, 1407764, 160536, 244505, 1559322, 2036514, 1177901, 433966, 572207, 656690, 209716, 501560, 1252152, 1731385, 1598273, 388418, 961531, 973132, 1442126, 819535, 722256, 1508686, 464722, 1709907, 87381, 255834, 137568, 971617, 505699, 620388, 59758, 626033, 281460, 1387894, 856954, 1080700, 1808253, 1735554, 1951619, 2016134, 909192, 1494408, 1922953, 1063307, 1320331, 1895828, 954774, 1504150, 222618, 338842, 834971, 885148, 147870, 528799, 1934753, 880553, 2009003, 1821103, 1373624, 1621947, 1526204, 889790, 1426879, 1461186, 1149897, 1131982, 1819599, 618449, 825297, 1836499, 839125, 1419741, 1260510, 1830367, 673248, 1500136, 295913, 1757673, 1923562, 1182193, 2003449, 1521659}	71211
Fred	Radcliffe	9/30/1944	{1672705, 1930753, 1929217, 849414, 98310, 130056, 1654807, 1588759, 265753, 178715, 1252384, 629283, 1567779, 132649, 292394, 1271337, 1320490, 1196085, 1116214, 1981493, 285240, 1031737, 1259579, 489534, 811583, 1315391, 43586, 1137220, 798282, 1668683, 1423437, 555087, 664659, 387158, 648280, 1847897, 312922, 818267, 394333, 830046, 550502, 1133158, 1529960, 695403, 1046638, 175727, 1497198, 650354, 329843, 721522, 1804402, 1514109, 1560197, 1973386, 435852, 1216141, 845455, 47771, 706205, 880798, 101535, 998045, 625313, 1201315, 518823, 429225, 1139881, 738992, 1645233, 1332402, 1078969, 1162939, 1024191, 1058495, 371905, 1156290, 1895622, 112330, 1081035, 1075406, 1637075, 651481, 1026784, 1150691, 1187046, 1429734, 1626344, 1010921, 172779, 1643243, 224495, 482547, 301830, 824070, 5902, 526096, 711953, 1955089, 1817363, 1762580, 643868, 1820448, 909601, 384292, 1308969, 719149, 733486, 325424, 508211, 1490743, 1003835, 1165631, 444225, 534341, 1777990, 1788232, 1743177, 547658, 2023244, 959312, 1831761, 908117, 1561430, 1791320, 1856353, 293730, 507243, 1281388, 657261, 1367917, 298868, 432502, 1387894, 1454458, 900475, 1378690, 1735554, 1838468, 2020226, 1055110, 1475974, 1922953, 491403, 1373582, 512403, 807321, 1034650, 1572763, 1345957, 1005993, 1009579, 113070, 477617, 1189297, 1610673, 1296827, 887742, 7615, 889790, 1455553, 528834, 544707, 58313, 36298, 1892300, 1337293, 9681, 603089, 1836499, 93141, 768982, 1347542, 1620440, 1910236, 638941, 1419741, 1311712, 1147370, 257006, 1409006, 540656, 404977, 1461235, 204788, 634356, 955382, 1722869, 2003449, 1959419}	96261
Richard	Crespo	5/7/1961	{1213958, 98310, 849414, 1745932, 193042, 1713686, 1719832, 178715, 1158176, 88097, 1252384, 1567779, 1077797, 1672233, 1269293, 1196085, 285240, 1028152, 166968, 1143867, 1881657, 489534, 335937, 531524, 841796, 1350212, 784457, 555087, 1686608, 1011281, 979028, 451670, 312922, 472158, 602206, 1592927, 948833, 967267, 1529960, 1501802, 596075, 1497198, 829552, 502899, 1166451, 1710707, 235126, 1367674, 1307781, 1353862, 1845381, 1261704, 1973386, 1300620, 891021, 1216141, 1585297, 1395859, 1820822, 1754269, 629406, 518823, 762539, 138930, 554162, 936114, 480438, 868022, 1260216, 1644214, 1870008, 882363, 811196, 1856193, 58562, 1130690, 1156290, 1070277, 1113798, 644808, 1082057, 864458, 1314509, 500431, 908495, 751828, 1390292, 215767, 1916120, 599770, 306400, 1026784, 1281258, 1328364, 1923309, 25328, 1871089, 798459, 1019131, 1698046, 375041, 617732, 438021, 301830, 665353, 1538322, 467224, 84764, 158494, 2036514, 35107, 19755, 741676, 1177901, 433966, 508211, 1684283, 1165631, 1598273, 388418, 1626952, 1743177, 973132, 1442126, 819535, 1508686, 2008916, 1005398, 255834, 573790, 1121631, 1589609, 126315, 326513, 626033, 407413, 1387894, 839033, 1237375, 1901953, 1735554, 1951619, 1045892, 2020226, 1055110, 1922953, 1320331, 512403, 1504150, 1962903, 865690, 834971, 1678235, 1934753, 1559462, 1821103, 709557, 1621947, 889790, 1855422, 544707, 795588, 1357251, 393158, 1470409, 328652, 1337293, 1836499, 1846747, 1419741, 907743, 116192, 1500136, 1147370, 150507, 2003449, 1521659}	43570
Sherry	Sternberg	4/13/1985	{144388, 1198091, 390163, 1024533, 231961, 898081, 426030, 1275440, 1162291, 2030131, 371767, 1548345, 14394, 1003579, 811583, 651329, 207938, 1064513, 262724, 1053252, 1433159, 1136714, 191052, 134734, 555087, 967247, 1078867, 1739859, 120920, 1921624, 312922, 945242, 1765468, 395357, 602206, 234591, 2015320, 1907297, 412259, 1354854, 1529960, 984682, 192623, 5232, 1200241, 223859, 1708149, 990328, 1090169, 493690, 1664130, 1091718, 228494, 1816726, 1143447, 1315991, 200857, 810141, 1688222, 1379489, 1110178, 1852581, 518823, 700586, 519867, 2042558, 695487, 2035905, 1895622, 890057, 961737, 187088, 1556180, 881878, 1483481, 1224414, 132321, 1576676, 286438, 453350, 1010921, 799467, 627953, 1416951, 1965817, 799997, 543997, 23300, 301830, 1107210, 1341708, 1506573, 1869581, 473365, 1536279, 1917725, 1470750, 676639, 995615, 74017, 805173, 1252152, 217914, 260412, 382269, 90943, 786752, 927554, 1218371, 1623877, 1282889, 2038091, 189261, 315213, 87381, 1184599, 1121631, 895848, 1749352, 625519, 24944, 1151857, 1812849, 281460, 477557, 1387894, 1403253, 1652596, 916347, 1735554, 67973, 145289, 1900426, 1320331, 711052, 2040719, 723350, 279450, 1041319, 880553, 1770416, 1497522, 2017715, 123829, 1481654, 618426, 338875, 573372, 1309114, 889790, 1413051, 2015162, 1812429, 1836499, 839125, 582616, 1240027, 1148893, 773598, 1419741, 1395682, 1147370, 1822698, 504300, 678381, 784876, 1914859, 1071088, 83953, 1180660, 1235447, 2003449, 622589, 1097727}	43589
Beth	Mahn	11/12/1952	{613376, 1545246, 651300, 1177131, 1954871, 285240, 1816127, 1230911, 980033, 1865797, 1122376, 798282, 520782, 555087, 942672, 955476, 1463385, 312922, 1881179, 1294432, 1675361, 1908326, 1529960, 496238, 1497198, 458866, 1167986, 441462, 560759, 987768, 1184893, 105599, 1058436, 505994, 1317517, 1781902, 706205, 518823, 540328, 1569448, 1031851, 579244, 892079, 21683, 795315, 501944, 1556180, 1568469, 1951963, 831196, 1145055, 142048, 740578, 2024162, 659687, 1302249, 1227505, 404213, 998137, 1195771, 713477, 301830, 1002249, 1341708, 1635600, 1666833, 231703, 244505, 140059, 353056, 1047329, 1993508, 2037031, 1308969, 862514, 209716, 1252152, 1637177, 786752, 860481, 534341, 1758536, 417609, 778066, 934226, 302932, 1330009, 621914, 310619, 2034011, 1074525, 2030941, 16735, 971617, 1730917, 300390, 1750889, 875883, 16238, 1414513, 1387894, 1466742, 669566, 2006913, 1735554, 634244, 1922953, 1320331, 1053068, 1087884, 1439633, 984981, 688032, 1298849, 193443, 1565091, 645542, 402864, 683954, 123829, 1011127, 887742, 889790, 1383359, 39363, 533445, 266195, 1836499, 458200, 737755, 1846747, 1148893, 773598, 1260510, 1419741, 1607648, 1830367, 295913, 1147370, 91117, 237552, 1704948, 1522677, 1756663, 2003449, 406522}	37424
Patricia	Upchurch	9/4/1945	{707585, 1014274, 1492484, 98310, 1198091, 1241100, 1542157, 987150, 1553424, 1588759, 261143, 1793561, 1261593, 948766, 1252384, 794659, 202277, 292394, 1196085, 1003062, 285240, 644664, 309818, 1247803, 1816127, 531524, 520263, 1882185, 843338, 1607758, 451151, 555087, 218193, 664659, 1658452, 3157, 312922, 345690, 818267, 1096797, 418913, 967267, 1354854, 1529960, 1497198, 1215101, 1824385, 681602, 187524, 1391750, 313479, 126090, 1972875, 1395859, 1961620, 679574, 541855, 130212, 518823, 1165994, 890032, 501426, 21683, 602290, 769716, 868022, 1994425, 607931, 69308, 1446077, 1856193, 1417924, 71368, 1082057, 112330, 864458, 1388234, 1314509, 1636040, 499411, 83159, 1916120, 1644252, 902878, 132321, 34532, 800484, 228583, 1626344, 1010921, 1281258, 351979, 811245, 861934, 1531120, 364785, 1597170, 1760506, 798459, 1795323, 543997, 234237, 120062, 1698046, 375041, 544513, 925442, 617732, 1378565, 301830, 1442053, 1959417, 1884926, 526096, 1875217, 858903, 170264, 193818, 666908, 678687, 29472, 1796896, 47907, 276776, 1308969, 1008939, 822067, 1058099, 1802549, 566585, 380222, 1626952, 973132, 315213, 1857869, 819535, 411984, 842581, 1005398, 1768791, 790360, 2020701, 1846623, 620388, 733541, 62827, 1367917, 1790320, 1783665, 979826, 1806705, 407413, 1352057, 1735554, 1922953, 1320331, 214418, 592275, 1939858, 723350, 1255832, 1498522, 741789, 709538, 637863, 1666471, 1821103, 1189297, 271794, 1455027, 1610673, 1695665, 330680, 618426, 1296827, 889790, 908734, 1855422, 760774, 730567, 36298, 1559498, 1762763, 950734, 1273808, 9681, 744402, 1836499, 1927637, 16858, 1673178, 913375, 1158119, 1147370, 1923562, 1270767, 1769968, 1461235, 2003449, 1180154, 588798}	29927
Robert	Hall	6/24/1947	{1213958, 996362, 1198091, 550924, 1537548, 1886732, 568848, 231961, 749085, 1545246, 1252384, 833058, 1077797, 292394, 970797, 236592, 652341, 801846, 285240, 1353274, 2039870, 1350212, 520782, 555087, 1607758, 1637973, 312922, 818267, 897629, 158814, 1096797, 1786464, 782434, 868450, 845412, 701029, 1354854, 1432163, 1529960, 226412, 1497198, 1167986, 223859, 648308, 628345, 1307781, 387718, 1413769, 2031761, 778898, 2016919, 1303704, 204442, 549531, 1324192, 1608867, 518823, 1959082, 612857, 554162, 21683, 2042558, 971969, 2035905, 677576, 745673, 872655, 278228, 1556180, 316126, 142048, 132321, 228583, 1010921, 476909, 589039, 1247471, 471281, 1296629, 1814773, 436472, 798459, 543997, 27904, 1775362, 301830, 672524, 1341708, 1750799, 526096, 1635600, 160536, 682778, 1559836, 1047329, 321832, 1522986, 465195, 69420, 140076, 481069, 489261, 1053997, 1058099, 209716, 805173, 260412, 1150780, 567102, 1647935, 786752, 927554, 802120, 1420617, 1508686, 1129809, 255834, 620388, 1367917, 1796462, 1469296, 1387894, 669566, 1326463, 1735554, 1922953, 1063307, 1087884, 1320331, 181137, 909717, 723350, 1504150, 1822102, 1372079, 1610673, 1271218, 123829, 618426, 889790, 65471, 1383359, 797641, 36298, 1793482, 1812429, 1210833, 1836499, 1939420, 1148893, 850910, 773598, 907743, 1994722, 1418213, 1500136, 314857, 1147370, 1071088, 1461235, 454644, 592373, 988662, 1586677, 2003449, 1521659, 1342972, 1406974}	24000
Kenneth	Hammons	9/11/1970	{613376, 1934853, 1213958, 173575, 1886732, 1920015, 568848, 1499156, 1588759, 2000408, 1545246, 1252384, 1077797, 1271337, 221743, 105522, 392246, 1854007, 285240, 310846, 417346, 1687619, 1350212, 1849410, 555087, 618064, 942672, 284243, 664659, 1746518, 1463385, 312922, 1124955, 22624, 1294432, 550502, 1140838, 1529960, 1908326, 1497198, 1167986, 730739, 1323635, 1291894, 1056375, 560759, 987768, 1184893, 32383, 1955970, 1980547, 1058436, 863877, 1571972, 957063, 1984651, 1317517, 1335949, 682646, 1258650, 1870491, 2025114, 706205, 543394, 1146019, 518823, 906920, 548521, 1031851, 1563819, 1740973, 1370286, 1839275, 554162, 21683, 1478328, 1099449, 1150652, 668349, 1298108, 204992, 1514177, 111304, 1278153, 1613009, 1618644, 130774, 142048, 1609953, 38627, 1631460, 697576, 1010921, 1626344, 1807598, 152815, 435960, 798459, 1378565, 301830, 1678603, 1393422, 1635600, 248593, 608529, 943891, 1666833, 157466, 544539, 723226, 1454367, 1047329, 831780, 369446, 780076, 501550, 572207, 534341, 315719, 1626952, 324427, 1508686, 1877328, 934226, 302932, 78168, 255834, 327004, 1727330, 300390, 867176, 1257321, 1307497, 875883, 1657195, 16238, 1790320, 1387894, 1797498, 507773, 669566, 1735554, 1922953, 1320331, 1087884, 1582476, 192910, 431502, 1432976, 13714, 180115, 984981, 1504150, 1109915, 1473437, 28575, 384934, 170413, 402864, 1189297, 683954, 1135539, 1296304, 117693, 889790, 1365951, 1383359, 1461186, 1066947, 1094088, 699849, 1331657, 615375, 9681, 266195, 1836499, 1673178, 794076, 830429, 1419741, 1734108, 323040, 727009, 721378, 1543649, 1607648, 1500136, 975337, 2032617, 1756663, 2003449, 1521659, 656893, 313854}	14827
Janice	Hanrahan	5/4/1959	{707585, 1065987, 449027, 1198091, 1635854, 1527824, 514583, 1550875, 1252384, 1077797, 1398823, 1429032, 1394730, 910381, 1790509, 277040, 285240, 2023995, 1701438, 531524, 1350212, 1865797, 1122376, 784457, 843338, 1529930, 790092, 555087, 34897, 3157, 312922, 1432668, 394333, 871007, 1675361, 1354854, 1614951, 1497198, 650354, 1097844, 1034871, 115840, 1824385, 1945216, 1307781, 1781902, 317602, 130212, 518823, 579244, 554162, 416949, 1942199, 1871546, 69308, 1493694, 1024191, 59584, 1375938, 1488581, 979655, 71368, 1082057, 1314509, 739536, 644820, 1390292, 1916120, 663545, 149727, 1145055, 132321, 1065698, 1271009, 228583, 1010921, 1281258, 224495, 703216, 1334516, 798459, 543997, 120062, 218366, 1884926, 911108, 713477, 301830, 699658, 1809163, 364306, 14612, 1794836, 39706, 157466, 1175834, 1796896, 1993508, 2037031, 329001, 380222, 1598273, 388418, 749898, 198988, 315213, 1508686, 778066, 2008916, 842581, 632150, 1005398, 84824, 1330009, 255834, 2034011, 298868, 407413, 1387894, 207224, 1881981, 2006913, 1735554, 2041218, 1937797, 1952645, 1326473, 998283, 1320331, 1582476, 723350, 1504150, 1213336, 1386397, 1934753, 1114028, 1787308, 113070, 806321, 738230, 933303, 618426, 887742, 889790, 1855422, 528834, 220102, 1977804, 1073107, 1836499, 458200, 1620440, 1922012, 1419741, 1149409, 1622497, 242149, 1500136, 153577, 1147370, 1749998, 237552, 624115, 239606, 2003449, 1521659}	65370
John	Casanova	3/4/1990	{1319937, 755203, 1756166, 273928, 101897, 564746, 1198091, 1429514, 1527824, 748052, 1545246, 1252384, 898081, 1533984, 1974818, 456232, 1121324, 362541, 835629, 1801775, 249393, 1450545, 406071, 285240, 1220664, 1003579, 882748, 2023995, 1054785, 1090626, 1053252, 1245764, 1339974, 1503815, 315977, 1951306, 644684, 1510995, 1739859, 3157, 10327, 960088, 312922, 1432668, 547421, 1133158, 1354854, 1529960, 1159274, 1497198, 2001007, 1261168, 721522, 1215607, 1215101, 1760382, 1929343, 1824385, 1084552, 1313929, 1330321, 1827990, 555676, 39072, 625313, 130212, 518823, 1240235, 1431723, 1332402, 795315, 1871543, 246456, 1310907, 69308, 202430, 71368, 278228, 964311, 353501, 1638112, 132321, 1210597, 453350, 228583, 1010921, 1779952, 706810, 798459, 1195771, 543997, 719102, 218366, 1697530, 1884926, 133890, 967427, 23300, 301830, 531729, 1472274, 157466, 1917725, 860447, 1796896, 588583, 329001, 1308969, 1787180, 209716, 739124, 1379126, 560955, 1464124, 382269, 380222, 359743, 1398590, 1534783, 1047886, 191317, 729941, 1723225, 1297245, 26474, 892276, 1387894, 1103227, 1997697, 1735554, 713092, 1513860, 1937797, 1922953, 1319306, 1323917, 1620882, 472467, 723350, 266648, 1466777, 335263, 688032, 833953, 1255841, 637863, 269224, 981496, 324012, 1597869, 1770416, 1914801, 376243, 1097144, 1177529, 618426, 1839032, 296892, 862141, 889790, 900037, 162246, 1920457, 778188, 1836499, 400857, 1419741, 119782, 749543, 1147370, 91117, 1180660, 1110517, 1522677, 1019895, 1751544, 2003449}	70108
Arthur	Martin	10/28/1969	{1014274, 130056, 319498, 1537548, 1553424, 1114645, 1719832, 1252384, 629283, 1269293, 1196085, 1981493, 1143867, 1213502, 335937, 1137220, 1661508, 520263, 843338, 134734, 555087, 515664, 821840, 1011281, 1162830, 861270, 101464, 312922, 712284, 602206, 1592927, 868450, 1529960, 1675882, 176235, 496238, 1025134, 1497198, 458866, 1167986, 441462, 105599, 233087, 681602, 2019459, 126090, 505994, 622736, 2031761, 1961620, 1143447, 1303704, 285341, 1492641, 1608867, 518823, 540328, 1165994, 165548, 21683, 364729, 1994425, 1150652, 971969, 58562, 1156290, 1940673, 30926, 500431, 872655, 433875, 1568469, 651481, 184539, 831196, 1299167, 142048, 188649, 1302249, 1231087, 1531120, 1227505, 127731, 1296629, 544513, 301830, 1546503, 672524, 1635600, 1875217, 2008850, 1728790, 160536, 27929, 936732, 1559836, 29472, 1047329, 462114, 2036514, 321832, 1308969, 140076, 719149, 272686, 1177901, 209716, 886073, 1637177, 799551, 417609, 1305929, 347982, 1442126, 1390421, 1846623, 620388, 1730917, 26474, 1281388, 1664366, 752495, 980340, 432502, 1387894, 1488759, 856954, 1428349, 669566, 1326463, 1808253, 499073, 1735554, 1951619, 1922953, 404363, 1063307, 1087884, 1320331, 1373582, 1929105, 214418, 954774, 1763736, 807321, 834971, 885148, 201629, 920478, 294305, 1565091, 924590, 1931695, 298420, 121269, 330680, 1621947, 889790, 1383359, 1286086, 730567, 797641, 1762763, 1819599, 1892304, 825297, 352722, 1836499, 1251288, 1939420, 1419741, 310249, 729066, 450027, 1147370, 2003449, 961531, 1342972, 2021886}	23663
Richard	Gardner	11/23/1998	{1319937, 1813509, 98310, 1213958, 101897, 996362, 523282, 390163, 1114645, 1200151, 563229, 1158176, 898081, 1252384, 271908, 781349, 1077797, 1407025, 999986, 1954871, 285240, 1003579, 310846, 335937, 417346, 1053252, 1350212, 1339974, 191052, 555087, 1686608, 938067, 1510995, 313942, 1746518, 312922, 1765468, 395357, 602206, 1842269, 1294432, 856162, 2030690, 550502, 1908326, 1529960, 1501802, 1497198, 223859, 730739, 1708149, 987768, 408185, 1090170, 966267, 1058436, 1307781, 1353862, 1084552, 1413769, 126090, 1015946, 1335949, 2031761, 1395859, 1303704, 706205, 487077, 518823, 762539, 1839275, 554162, 868022, 1644214, 501944, 1150652, 1298108, 2042558, 1856193, 58562, 2035905, 1082057, 864458, 764620, 1314509, 500431, 1916120, 1119966, 1260768, 1638112, 2024162, 453350, 1010921, 1110762, 1281258, 152815, 281842, 346866, 850162, 1608435, 1736946, 798459, 1530619, 1592059, 292094, 1698046, 375041, 617732, 301830, 665353, 23820, 672524, 1666833, 160536, 1617692, 1917725, 321832, 433966, 209716, 805173, 260412, 382269, 1740097, 66370, 927554, 534341, 1777990, 1626952, 911180, 189261, 973132, 819535, 1442126, 1508686, 302932, 842581, 1005398, 255834, 1070945, 620388, 300390, 109928, 932713, 530282, 875883, 326513, 924533, 1387894, 806265, 839033, 14715, 507773, 2020226, 237955, 1513860, 1951619, 1922953, 1063307, 193939, 984981, 1504150, 266648, 834971, 1678235, 54187, 1821103, 402864, 1914801, 683954, 832434, 889790, 908734, 1855422, 1259970, 847299, 393158, 1973703, 1920457, 934347, 1812429, 1892304, 1836499, 811991, 734680, 916444, 1419741, 1500136, 1147370, 1923562, 1777651, 1180660, 1235447, 2003449, 1521659, 425983}	30098
Bertha	James	3/13/1980	{1213958, 1722375, 996362, 1537548, 326670, 390163, 464406, 514583, 231961, 1545246, 1252384, 88097, 898081, 1775648, 271908, 1077797, 261671, 1398823, 285240, 14394, 69179, 1003579, 651329, 262724, 1053252, 1350212, 1542213, 843338, 191052, 520782, 555087, 821840, 938067, 1739859, 312922, 1765468, 395357, 868450, 412259, 1944165, 983654, 1529960, -1430, 1497198, 2001007, 1200241, 1167986, 223859, 1708149, 32383, 1949316, 1307781, 1413769, 1984651, 891021, 1864348, 1688222, 518823, 906920, 1921194, 138930, 21683, 554162, 416949, 2042558, 971969, 2035905, 644808, 795849, 113359, 872655, 1613009, 1556180, 881878, 332503, 599770, 1224414, 142048, 1065698, 453350, 1010921, 1110762, 1425643, 1334516, 798459, 1019131, 1148673, 967427, 23300, 301830, 103177, 1341708, 1750799, 1635600, 1172244, 878870, 1536279, 1559836, 1728284, 1917725, 1454367, 1047329, 140076, 805173, 382269, 1633087, 786752, 574273, 927554, 189261, 1508686, 1184599, 255834, 1275738, 208734, 867176, 1589609, 157547, 507243, 1069932, 1403253, 1387894, 544634, 669566, 1326463, 1735554, 1320331, 1087884, 1232278, 880547, 170413, 1914801, 123829, 709557, 933303, 1712059, 178620, 889790, 1383359, 797641, 328652, 1812429, 1073107, 1836499, 839125, 1505755, 1939420, 1419741, 773598, 1500136, 1147370, 150507, 936429, 1071088, 1180660, 1021942, 1235447, 2003449, 1521659, 1342972, 313854}	79229
